date,invoice_id,customer_id,product_id,qty,unit_price_eur,discount_rate,total_eur,currency,payment_terms_days
2020-03-28,INV00004615,C0052,P003,2,422.8,0.1101,752.5,EUR,30
2020-03-28,INV00004616,C0042,P012,1,476.78,0.0101,471.94,EUR,60
2020-03-28,INV00004617,C0103,P024,2,365.58,0.0692,680.57,EUR,15
2020-03-28,INV00004618,C0007,P027,2,352.72,0.0572,665.12,EUR,45
2020-03-28,INV00004619,C0061,P015,1,268.29,0.0744,248.32,EUR,15
2020-03-28,INV00004620,C0012,P022,2,432.16,0.1756,712.51,EUR,30
2020-03-28,INV00004621,C0053,P025,2,503.87,0.1549,851.66,EUR,60
2020-03-28,INV00004622,C0008,P004,1,265.7,0.0257,258.86,EUR,45
2020-03-28,INV00004623,C0102,P020,1,718.33,0.0,718.33,EUR,0
2020-03-28,INV00004624,C0037,P014,2,389.57,0.0701,724.53,EUR,45
2020-03-29,INV00004625,C0088,P020,1,718.33,0.0139,708.32,EUR,15
2020-03-29,INV00004626,C0048,P026,1,1216.68,0.0922,1104.46,EUR,30
2020-03-29,INV00004627,C0095,P030,1,139.26,0.1622,116.67,EUR,30
2020-03-29,INV00004628,C0088,P018,3,985.92,0.01,2928.15,EUR,30
2020-03-29,INV00004629,C0013,P022,3,432.16,0.1189,1142.34,EUR,0
2020-03-29,INV00004630,C0108,P006,2,278.66,0.0404,534.78,EUR,45
2020-03-29,INV00004631,C0101,P019,1,132.08,0.045,126.14,EUR,30
2020-03-30,INV00004632,C0047,P027,1,352.72,0.0993,317.69,EUR,30
2020-03-30,INV00004633,C0081,P011,1,439.8,0.0689,409.49,EUR,30
2020-03-30,INV00004634,C0001,P002,4,91.99,0.0607,345.63,EUR,30
2020-03-30,INV00004635,C0069,P011,3,439.8,0.0724,1223.9,EUR,45
2020-03-30,INV00004636,C0112,P001,1,508.53,0.0718,472.03,EUR,15
2020-03-30,INV00004637,C0034,P009,1,133.87,0.0061,133.05,EUR,15
2020-03-30,INV00004638,C0049,P021,2,746.09,0.0524,1413.92,EUR,60
2020-03-30,INV00004639,C0111,P016,5,135.76,0.0379,653.08,EUR,30
2020-03-30,INV00004640,C0047,P008,2,1134.56,0.2062,1801.2,EUR,45
2020-03-30,INV00004641,C0042,P011,1,439.8,0.0823,403.61,EUR,30
2020-03-30,INV00004642,C0118,P035,1,159.46,0.0,159.46,EUR,15
2020-03-31,INV00004643,C0053,P015,3,268.29,0.0492,765.24,EUR,0
2020-03-31,INV00004644,C0006,P030,1,139.26,0.099,125.47,EUR,30
2020-03-31,INV00004645,C0097,P025,2,503.87,0.0875,919.56,EUR,45
2020-03-31,INV00004646,C0078,P032,3,149.04,0.1037,400.75,EUR,45
2020-03-31,INV00004647,C0051,P014,2,389.57,0.0769,719.23,EUR,30
2020-03-31,INV00004648,C0030,P016,4,135.76,0.013,536.01,EUR,15
2020-03-31,INV00004649,C0053,P024,1,365.58,0.0689,340.4,EUR,30
2020-03-31,INV00004650,C0060,P023,1,151.14,0.1161,133.59,EUR,30
2020-03-31,INV00004651,C0031,P017,1,286.97,0.0394,275.66,EUR,30
2020-03-31,INV00004652,C0024,P032,3,149.04,0.0877,407.91,EUR,15
2020-03-31,INV00004653,C0100,P025,1,503.87,0.0927,457.15,EUR,0
2020-03-31,INV00004654,C0067,P010,1,149.74,0.0302,145.22,EUR,15
2020-04-01,INV00004655,C0094,P013,2,105.28,0.055,198.99,EUR,30
2020-04-01,INV00004656,C0120,P012,3,476.78,0.0833,1311.22,EUR,45
2020-04-01,INV00004657,C0095,P025,3,503.87,0.0353,1458.25,EUR,15
2020-04-01,INV00004658,C0017,P024,1,365.58,0.0526,346.34,EUR,30
2020-04-01,INV00004659,C0027,P021,1,746.09,0.0706,693.42,EUR,45
2020-04-01,INV00004660,C0022,P028,2,273.69,0.17,454.34,EUR,15
2020-04-01,INV00004661,C0050,P001,2,508.53,0.0451,971.2,EUR,15
2020-04-01,INV00004662,C0072,P015,4,268.29,0.0545,1014.69,EUR,45
2020-04-01,INV00004663,C0019,P011,3,439.8,0.0733,1222.75,EUR,30
2020-04-02,INV00004664,C0022,P001,1,508.53,0.02,498.36,EUR,45
2020-04-02,INV00004665,C0107,P018,3,985.92,0.0,2957.76,EUR,0
2020-04-02,INV00004666,C0025,P029,2,685.26,0.0824,1257.54,EUR,15
2020-04-02,INV00004667,C0049,P019,1,132.08,0.0,132.08,EUR,30
2020-04-03,INV00004668,C0066,P026,2,1216.68,0.0943,2203.97,EUR,45
2020-04-03,INV00004669,C0103,P031,4,893.72,0.0992,3220.12,EUR,45
2020-04-03,INV00004670,C0097,P021,3,746.09,0.0959,2023.7,EUR,30
2020-04-03,INV00004671,C0023,P030,2,139.26,0.0371,268.19,EUR,45
2020-04-03,INV00004672,C0009,P013,2,105.28,0.0639,197.1,EUR,45
2020-04-03,INV00004673,C0008,P016,3,135.76,0.0115,402.6,EUR,30
2020-04-03,INV00004674,C0026,P035,3,159.46,0.1441,409.43,EUR,30
2020-04-03,INV00004675,C0004,P025,2,503.87,0.0643,942.94,EUR,0
2020-04-03,INV00004676,C0114,P034,3,420.1,0.1063,1126.39,EUR,15
2020-04-03,INV00004677,C0090,P031,1,893.72,0.127,780.25,EUR,30
2020-04-03,INV00004678,C0043,P018,3,985.92,0.1048,2647.93,EUR,45
2020-04-03,INV00004679,C0027,P032,1,149.04,0.0293,144.68,EUR,30
2020-04-03,INV00004680,C0045,P002,3,91.99,0.1252,241.42,EUR,0
2020-04-03,INV00004681,C0020,P032,1,149.04,0.1479,127.0,EUR,0
2020-04-04,INV00004682,C0102,P034,1,420.1,0.0907,382.0,EUR,15
2020-04-04,INV00004683,C0052,P027,1,352.72,0.0831,323.41,EUR,60
2020-04-04,INV00004684,C0054,P011,1,439.8,0.0093,435.71,EUR,30
2020-04-04,INV00004685,C0039,P032,1,149.04,0.0895,135.7,EUR,0
2020-04-04,INV00004686,C0023,P009,3,133.87,0.065,375.5,EUR,45
2020-04-04,INV00004687,C0118,P023,1,151.14,0.0701,140.54,EUR,45
2020-04-04,INV00004688,C0021,P008,3,1134.56,0.0,3403.68,EUR,30
2020-04-04,INV00004689,C0060,P032,2,149.04,0.0788,274.59,EUR,30
2020-04-04,INV00004690,C0111,P026,2,1216.68,0.0666,2271.25,EUR,15
2020-04-05,INV00004691,C0078,P035,3,159.46,0.0828,438.75,EUR,30
2020-04-05,INV00004692,C0102,P002,3,91.99,0.1518,234.08,EUR,15
2020-04-05,INV00004693,C0088,P019,1,132.08,0.0917,119.97,EUR,45
2020-04-05,INV00004694,C0108,P033,3,1052.88,0.1334,2737.36,EUR,15
2020-04-05,INV00004695,C0078,P009,4,133.87,0.1237,469.23,EUR,15
2020-04-05,INV00004696,C0110,P032,1,149.04,0.0672,139.02,EUR,45
2020-04-05,INV00004697,C0036,P018,1,985.92,0.0,985.92,EUR,0
2020-04-05,INV00004698,C0084,P022,1,432.16,0.0408,414.52,EUR,0
2020-04-05,INV00004699,C0054,P010,2,149.74,0.0283,290.99,EUR,30
2020-04-05,INV00004700,C0021,P031,3,893.72,0.0418,2569.11,EUR,30
2020-04-05,INV00004701,C0037,P035,3,159.46,0.1019,429.61,EUR,15
2020-04-05,INV00004702,C0024,P024,1,365.58,0.1184,322.29,EUR,15
2020-04-05,INV00004703,C0072,P014,1,389.57,0.1255,340.66,EUR,45
2020-04-06,INV00004704,C0101,P029,1,685.26,0.0,685.26,EUR,0
2020-04-06,INV00004705,C0090,P030,3,139.26,0.0024,416.78,EUR,30
2020-04-06,INV00004706,C0102,P022,2,432.16,0.1436,740.19,EUR,15
2020-04-06,INV00004707,C0060,P007,3,479.93,0.1696,1195.67,EUR,0
2020-04-06,INV00004708,C0089,P003,1,422.8,0.0353,407.86,EUR,30
2020-04-06,INV00004709,C0066,P028,1,273.69,0.1026,245.62,EUR,30
2020-04-06,INV00004710,C0037,P022,2,432.16,0.0798,795.31,EUR,45
2020-04-06,INV00004711,C0076,P033,1,1052.88,0.1592,885.31,EUR,45
2020-04-06,INV00004712,C0046,P031,3,893.72,0.1989,2147.77,EUR,45
2020-04-06,INV00004713,C0011,P032,2,149.04,0.043,285.26,EUR,15
2020-04-06,INV00004714,C0069,P013,1,105.28,0.0955,95.23,EUR,30
2020-04-07,INV00004715,C0030,P013,3,105.28,0.0393,303.42,EUR,30
2020-04-07,INV00004716,C0070,P009,2,133.87,0.0643,250.51,EUR,0
2020-04-07,INV00004717,C0021,P035,1,159.46,0.113,141.44,EUR,15
2020-04-07,INV00004718,C0084,P032,1,149.04,0.0605,140.02,EUR,30
2020-04-07,INV00004719,C0042,P006,1,278.66,0.0346,269.01,EUR,30
2020-04-07,INV00004720,C0045,P001,1,508.53,0.0453,485.49,EUR,0
2020-04-07,INV00004721,C0056,P013,2,105.28,0.1178,185.75,EUR,30
2020-04-07,INV00004722,C0083,P029,3,685.26,0.0046,2046.24,EUR,60
2020-04-07,INV00004723,C0083,P016,3,135.76,0.1274,355.38,EUR,30
2020-04-07,INV00004724,C0053,P018,3,985.92,0.007,2937.2,EUR,0
2020-04-07,INV00004725,C0016,P005,2,609.82,0.0965,1101.95,EUR,30
2020-04-08,INV00004726,C0009,P017,1,286.97,0.0083,284.6,EUR,30
2020-04-08,INV00004727,C0064,P006,3,278.66,0.0467,796.91,EUR,30
2020-04-08,INV00004728,C0057,P026,5,1216.68,0.0337,5878.49,EUR,30
2020-04-08,INV00004729,C0041,P004,1,265.7,0.0703,247.03,EUR,30
2020-04-08,INV00004730,C0115,P020,2,718.33,0.172,1189.61,EUR,30
2020-04-08,INV00004731,C0078,P033,4,1052.88,0.0257,4103.4,EUR,45
2020-04-08,INV00004732,C0040,P016,1,135.76,0.0133,133.96,EUR,30
2020-04-08,INV00004733,C0097,P035,7,159.46,0.0944,1010.87,EUR,0
2020-04-08,INV00004734,C0066,P024,6,365.58,0.074,2031.22,EUR,45
2020-04-09,INV00004735,C0009,P006,4,278.66,0.0149,1097.98,EUR,15
2020-04-09,INV00004736,C0014,P014,3,389.57,0.0276,1136.49,EUR,45
2020-04-09,INV00004737,C0109,P034,1,420.1,0.0268,408.84,EUR,30
2020-04-09,INV00004738,C0047,P035,3,159.46,0.0557,451.72,EUR,15
2020-04-09,INV00004739,C0038,P022,1,432.16,0.0766,399.08,EUR,30
2020-04-09,INV00004740,C0034,P030,5,139.26,0.1375,600.58,EUR,15
2020-04-09,INV00004741,C0075,P018,2,985.92,0.0,1971.84,EUR,60
2020-04-09,INV00004742,C0052,P028,1,273.69,0.0407,262.55,EUR,30
2020-04-09,INV00004743,C0019,P024,3,365.58,0.0024,1094.06,EUR,45
2020-04-10,INV00004744,C0020,P018,1,985.92,0.1194,868.23,EUR,45
2020-04-10,INV00004745,C0073,P008,7,1134.56,0.0,7941.92,EUR,30
2020-04-10,INV00004746,C0079,P004,3,265.7,0.0611,748.37,EUR,30
2020-04-10,INV00004747,C0032,P006,4,278.66,0.097,1006.51,EUR,30
2020-04-10,INV00004748,C0077,P015,2,268.29,0.0554,506.87,EUR,30
2020-04-10,INV00004749,C0069,P011,1,439.8,0.116,388.78,EUR,30
2020-04-10,INV00004750,C0084,P001,1,508.53,0.0336,491.47,EUR,30
2020-04-10,INV00004751,C0072,P027,3,352.72,0.0,1058.16,EUR,30
2020-04-10,INV00004752,C0103,P034,2,420.1,0.1116,746.47,EUR,15
2020-04-10,INV00004753,C0086,P032,2,149.04,0.1335,258.28,EUR,15
2020-04-10,INV00004754,C0024,P028,4,273.69,0.0799,1007.24,EUR,30
2020-04-10,INV00004755,C0069,P004,2,265.7,0.0694,494.52,EUR,30
2020-04-10,INV00004756,C0029,P030,2,139.26,0.0501,264.56,EUR,60
2020-04-10,INV00004757,C0018,P015,3,268.29,0.0,804.87,EUR,30
2020-04-10,INV00004758,C0040,P034,3,420.1,0.0346,1216.66,EUR,30
2020-04-11,INV00004759,C0102,P035,2,159.46,0.0768,294.44,EUR,15
2020-04-11,INV00004760,C0050,P022,4,432.16,0.1039,1548.96,EUR,30
2020-04-11,INV00004761,C0001,P011,4,439.8,0.1594,1478.81,EUR,45
2020-04-11,INV00004762,C0111,P034,1,420.1,0.0292,407.85,EUR,15
2020-04-11,INV00004763,C0016,P006,2,278.66,0.0389,535.66,EUR,0
2020-04-11,INV00004764,C0014,P027,1,352.72,0.142,302.63,EUR,15
2020-04-11,INV00004765,C0089,P017,2,286.97,0.1124,509.42,EUR,45
2020-04-12,INV00004766,C0099,P001,3,508.53,0.0796,1404.16,EUR,0
2020-04-12,INV00004767,C0051,P017,2,286.97,0.1105,510.53,EUR,30
2020-04-12,INV00004768,C0052,P017,2,286.97,0.0203,562.31,EUR,15
2020-04-12,INV00004769,C0043,P012,2,476.78,0.0672,889.48,EUR,60
2020-04-12,INV00004770,C0059,P022,1,432.16,0.0568,407.59,EUR,30
2020-04-12,INV00004771,C0002,P031,4,893.72,0.0256,3483.37,EUR,30
2020-04-13,INV00004772,C0056,P001,1,508.53,0.0711,472.4,EUR,30
2020-04-13,INV00004773,C0050,P027,6,352.72,0.0769,1953.58,EUR,45
2020-04-13,INV00004774,C0061,P019,3,132.08,0.0979,357.44,EUR,15
2020-04-13,INV00004775,C0012,P018,1,985.92,0.0801,906.95,EUR,15
2020-04-13,INV00004776,C0070,P030,2,139.26,0.0542,263.43,EUR,0
2020-04-13,INV00004777,C0016,P001,1,508.53,0.0526,481.76,EUR,0
2020-04-13,INV00004778,C0050,P028,1,273.69,0.1097,243.68,EUR,30
2020-04-13,INV00004779,C0100,P013,4,105.28,0.0886,383.83,EUR,45
2020-04-14,INV00004780,C0065,P034,3,420.1,0.0675,1175.2,EUR,30
2020-04-14,INV00004781,C0001,P010,3,149.74,0.0549,424.57,EUR,30
2020-04-14,INV00004782,C0070,P019,1,132.08,0.0,132.08,EUR,30
2020-04-14,INV00004783,C0089,P011,2,439.8,0.0869,803.18,EUR,0
2020-04-14,INV00004784,C0030,P010,2,149.74,0.1289,260.87,EUR,30
2020-04-14,INV00004785,C0028,P022,3,432.16,0.0151,1276.88,EUR,15
2020-04-14,INV00004786,C0109,P034,2,420.1,0.0991,756.97,EUR,45
2020-04-14,INV00004787,C0078,P011,2,439.8,0.1706,729.55,EUR,60
2020-04-14,INV00004788,C0110,P003,1,422.8,0.1129,375.05,EUR,0
2020-04-14,INV00004789,C0078,P023,3,151.14,0.0885,413.31,EUR,45
2020-04-14,INV00004790,C0113,P004,2,265.7,0.1415,456.21,EUR,45
2020-04-15,INV00004791,C0006,P016,1,135.76,0.0046,135.14,EUR,30
2020-04-15,INV00004792,C0043,P031,1,893.72,0.0327,864.51,EUR,45
2020-04-15,INV00004793,C0061,P028,2,273.69,0.0752,506.21,EUR,15
2020-04-15,INV00004794,C0106,P018,4,985.92,0.0923,3579.55,EUR,30
2020-04-15,INV00004795,C0057,P016,1,135.76,0.1058,121.39,EUR,30
2020-04-15,INV00004796,C0070,P010,1,149.74,0.1388,128.95,EUR,45
2020-04-15,INV00004797,C0067,P023,3,151.14,0.0891,413.03,EUR,45
2020-04-15,INV00004798,C0093,P018,2,985.92,0.0575,1858.44,EUR,45
2020-04-15,INV00004799,C0037,P029,1,685.26,0.1296,596.47,EUR,45
2020-04-15,INV00004800,C0022,P026,1,1216.68,0.0534,1151.74,EUR,15
2020-04-15,INV00004801,C0120,P012,3,476.78,0.0,1430.34,EUR,15
2020-04-15,INV00004802,C0074,P004,5,265.7,0.1211,1167.65,EUR,0
2020-04-16,INV00004803,C0054,P006,1,278.66,0.0,278.66,EUR,15
2020-04-16,INV00004804,C0078,P029,3,685.26,0.0735,1904.75,EUR,30
2020-04-16,INV00004805,C0029,P022,3,432.16,0.0294,1258.4,EUR,45
2020-04-16,INV00004806,C0058,P035,3,159.46,0.0973,431.86,EUR,30
2020-04-16,INV00004807,C0049,P020,2,718.33,0.1009,1291.74,EUR,0
2020-04-16,INV00004808,C0020,P008,1,1134.56,0.0933,1028.73,EUR,0
2020-04-16,INV00004809,C0011,P013,6,105.28,0.0985,569.47,EUR,30
2020-04-16,INV00004810,C0009,P027,4,352.72,0.0,1410.88,EUR,30
2020-04-16,INV00004811,C0108,P001,2,508.53,0.0447,971.59,EUR,15
2020-04-16,INV00004812,C0083,P020,1,718.33,0.0192,704.54,EUR,30
2020-04-16,INV00004813,C0089,P021,1,746.09,0.0957,674.72,EUR,0
2020-04-17,INV00004814,C0035,P020,3,718.33,0.0677,2009.07,EUR,30
2020-04-17,INV00004815,C0115,P030,1,139.26,0.0395,133.76,EUR,45
2020-04-17,INV00004816,C0031,P004,4,265.7,0.0627,996.13,EUR,15
2020-04-17,INV00004817,C0009,P033,2,1052.88,0.1095,1875.16,EUR,0
2020-04-17,INV00004818,C0075,P001,2,508.53,0.0308,985.72,EUR,45
2020-04-17,INV00004819,C0034,P032,3,149.04,0.0594,420.54,EUR,15
2020-04-17,INV00004820,C0028,P007,1,479.93,0.0734,444.7,EUR,30
2020-04-17,INV00004821,C0043,P018,2,985.92,0.0876,1799.09,EUR,30
2020-04-17,INV00004822,C0085,P007,1,479.93,0.0016,479.15,EUR,15
2020-04-17,INV00004823,C0091,P023,1,151.14,0.0642,141.44,EUR,30
2020-04-17,INV00004824,C0024,P013,1,105.28,0.0811,96.74,EUR,15
2020-04-17,INV00004825,C0089,P009,3,133.87,0.108,358.23,EUR,30
2020-04-17,INV00004826,C0088,P014,5,389.57,0.0,1947.85,EUR,30
2020-04-17,INV00004827,C0021,P035,1,159.46,0.085,145.91,EUR,15
2020-04-18,INV00004828,C0084,P013,4,105.28,0.1627,352.61,EUR,30
2020-04-18,INV00004829,C0003,P009,1,133.87,0.0536,126.69,EUR,30
2020-04-18,INV00004830,C0083,P023,1,151.14,0.0,151.14,EUR,15
2020-04-18,INV00004831,C0037,P035,3,159.46,0.0395,459.5,EUR,30
2020-04-18,INV00004832,C0045,P025,1,503.87,0.0,503.87,EUR,0
2020-04-18,INV00004833,C0107,P018,3,985.92,0.1664,2465.59,EUR,15
2020-04-18,INV00004834,C0093,P004,1,265.7,0.0,265.7,EUR,15
2020-04-19,INV00004835,C0116,P021,4,746.09,0.0423,2858.22,EUR,30
2020-04-19,INV00004836,C0039,P008,3,1134.56,0.0489,3237.08,EUR,30
2020-04-19,INV00004837,C0119,P001,2,508.53,0.1135,901.67,EUR,0
2020-04-20,INV00004838,C0115,P006,1,278.66,0.0,278.66,EUR,45
2020-04-20,INV00004839,C0106,P003,2,422.8,0.0879,771.28,EUR,15
2020-04-20,INV00004840,C0066,P028,2,273.69,0.0641,512.28,EUR,30
2020-04-20,INV00004841,C0119,P004,3,265.7,0.1466,680.28,EUR,30
2020-04-20,INV00004842,C0108,P030,2,139.26,0.0208,272.71,EUR,30
2020-04-20,INV00004843,C0031,P026,4,1216.68,0.0273,4733.84,EUR,30
2020-04-20,INV00004844,C0010,P034,2,420.1,0.1107,747.2,EUR,30
2020-04-20,INV00004845,C0034,P001,1,508.53,0.0977,458.83,EUR,45
2020-04-20,INV00004846,C0027,P034,4,420.1,0.0752,1554.01,EUR,45
2020-04-20,INV00004847,C0062,P017,2,286.97,0.0972,518.14,EUR,30
2020-04-20,INV00004848,C0099,P019,2,132.08,0.1288,230.15,EUR,30
2020-04-20,INV00004849,C0021,P017,7,286.97,0.0498,1908.8,EUR,15
2020-04-21,INV00004850,C0010,P002,1,91.99,0.0502,87.37,EUR,15
2020-04-21,INV00004851,C0030,P003,4,422.8,0.1114,1502.83,EUR,15
2020-04-21,INV00004852,C0066,P012,1,476.78,0.0901,433.83,EUR,30
2020-04-21,INV00004853,C0111,P023,2,151.14,0.0,302.28,EUR,30
2020-04-21,INV00004854,C0010,P011,2,439.8,0.1264,768.41,EUR,15
2020-04-21,INV00004855,C0037,P015,3,268.29,0.0525,762.64,EUR,30
2020-04-21,INV00004856,C0090,P024,2,365.58,0.085,669.01,EUR,45
2020-04-21,INV00004857,C0001,P007,4,479.93,0.0931,1741.0,EUR,30
2020-04-21,INV00004858,C0073,P034,1,420.1,0.0239,410.07,EUR,30
2020-04-21,INV00004859,C0107,P016,3,135.76,0.1334,352.96,EUR,30
2020-04-21,INV00004860,C0075,P028,2,273.69,0.0875,499.49,EUR,15
2020-04-21,INV00004861,C0056,P022,5,432.16,0.0082,2143.0,EUR,30
2020-04-21,INV00004862,C0109,P016,2,135.76,0.0806,249.63,EUR,60
2020-04-22,INV00004863,C0081,P034,3,420.1,0.0821,1156.81,EUR,30
2020-04-22,INV00004864,C0045,P028,2,273.69,0.0693,509.45,EUR,30
2020-04-22,INV00004865,C0116,P019,2,132.08,0.0919,239.88,EUR,0
2020-04-23,INV00004866,C0099,P033,1,1052.88,0.0513,998.87,EUR,45
2020-04-23,INV00004867,C0113,P017,2,286.97,0.0909,521.75,EUR,15
2020-04-23,INV00004868,C0054,P011,3,439.8,0.102,1184.88,EUR,15
2020-04-23,INV00004869,C0083,P019,1,132.08,0.0409,126.67,EUR,15
2020-04-23,INV00004870,C0004,P018,3,985.92,0.0305,2867.54,EUR,0
2020-04-23,INV00004871,C0062,P007,1,479.93,0.1034,430.3,EUR,15
2020-04-23,INV00004872,C0008,P001,2,508.53,0.0384,978.0,EUR,60
2020-04-23,INV00004873,C0067,P007,1,479.93,0.1201,422.27,EUR,15
2020-04-23,INV00004874,C0087,P034,3,420.1,0.0479,1199.99,EUR,45
2020-04-24,INV00004875,C0061,P005,1,609.82,0.065,570.18,EUR,30
2020-04-24,INV00004876,C0092,P023,1,151.14,0.0545,142.9,EUR,15
2020-04-24,INV00004877,C0023,P012,4,476.78,0.0955,1725.05,EUR,15
2020-04-24,INV00004878,C0112,P010,3,149.74,0.1094,400.06,EUR,0
2020-04-24,INV00004879,C0060,P014,6,389.57,0.0581,2201.5,EUR,30
2020-04-24,INV00004880,C0026,P014,2,389.57,0.0926,707.0,EUR,60
2020-04-24,INV00004881,C0035,P014,1,389.57,0.0,389.57,EUR,30
2020-04-24,INV00004882,C0072,P011,2,439.8,0.0552,831.01,EUR,15
2020-04-24,INV00004883,C0091,P029,1,685.26,0.1241,600.24,EUR,30
2020-04-24,INV00004884,C0054,P027,4,352.72,0.0292,1369.69,EUR,0
2020-04-25,INV00004885,C0075,P032,1,149.04,0.0898,135.65,EUR,45
2020-04-25,INV00004886,C0103,P003,4,422.8,0.1092,1506.53,EUR,60
2020-04-25,INV00004887,C0002,P033,2,1052.88,0.1519,1785.92,EUR,30
2020-04-25,INV00004888,C0082,P005,2,609.82,0.1282,1063.24,EUR,0
2020-04-25,INV00004889,C0053,P006,3,278.66,0.1564,705.27,EUR,30
2020-04-25,INV00004890,C0077,P005,1,609.82,0.128,531.76,EUR,30
2020-04-25,INV00004891,C0051,P007,2,479.93,0.0091,951.15,EUR,45
2020-04-25,INV00004892,C0008,P014,1,389.57,0.0,389.57,EUR,15
2020-04-25,INV00004893,C0079,P017,2,286.97,0.0243,559.97,EUR,15
2020-04-25,INV00004894,C0031,P030,3,139.26,0.1101,371.78,EUR,30
2020-04-25,INV00004895,C0089,P017,1,286.97,0.0231,280.35,EUR,15
2020-04-26,INV00004896,C0020,P034,2,420.1,0.0682,782.91,EUR,45
2020-04-26,INV00004897,C0091,P035,2,159.46,0.0,318.92,EUR,15
2020-04-26,INV00004898,C0026,P009,3,133.87,0.0709,373.15,EUR,30
2020-04-26,INV00004899,C0052,P005,3,609.82,0.0922,1660.82,EUR,30
2020-04-26,INV00004900,C0060,P022,3,432.16,0.0,1296.48,EUR,45
2020-04-27,INV00004901,C0069,P008,3,1134.56,0.0528,3224.07,EUR,30
2020-04-27,INV00004902,C0002,P010,1,149.74,0.0289,145.41,EUR,15
2020-04-27,INV00004903,C0092,P011,3,439.8,0.0167,1297.31,EUR,30
2020-04-27,INV00004904,C0107,P031,3,893.72,0.0539,2536.78,EUR,30
2020-04-27,INV00004905,C0039,P013,1,105.28,0.1028,94.45,EUR,15
2020-04-27,INV00004906,C0108,P013,1,105.28,0.1609,88.34,EUR,15
2020-04-27,INV00004907,C0024,P026,3,1216.68,0.0765,3370.88,EUR,30
2020-04-27,INV00004908,C0102,P024,2,365.58,0.0697,680.19,EUR,45
2020-04-27,INV00004909,C0079,P023,1,151.14,0.0624,141.71,EUR,30
2020-04-27,INV00004910,C0082,P031,5,893.72,0.0168,4393.73,EUR,0
2020-04-27,INV00004911,C0023,P009,1,133.87,0.072,124.23,EUR,60
2020-04-28,INV00004912,C0099,P017,3,286.97,0.0599,809.36,EUR,30
2020-04-28,INV00004913,C0084,P029,2,685.26,0.0824,1257.57,EUR,30
2020-04-28,INV00004914,C0065,P030,1,139.26,0.1457,118.97,EUR,15
2020-04-28,INV00004915,C0114,P006,2,278.66,0.0925,505.75,EUR,30
2020-04-28,INV00004916,C0042,P014,6,389.57,0.1068,2087.81,EUR,15
2020-04-28,INV00004917,C0082,P026,2,1216.68,0.0,2433.36,EUR,30
2020-04-28,INV00004918,C0075,P018,3,985.92,0.0605,2778.76,EUR,30
2020-04-28,INV00004919,C0030,P008,3,1134.56,0.0266,3313.23,EUR,30
2020-04-28,INV00004920,C0091,P001,1,508.53,0.0544,480.87,EUR,45
2020-04-28,INV00004921,C0028,P004,2,265.7,0.1238,465.62,EUR,30
2020-04-29,INV00004922,C0020,P024,1,365.58,0.0951,330.81,EUR,30
2020-04-29,INV00004923,C0093,P033,1,1052.88,0.0752,973.65,EUR,45
2020-04-29,INV00004924,C0009,P009,2,133.87,0.1651,223.54,EUR,30
2020-04-29,INV00004925,C0089,P013,2,105.28,0.0698,195.86,EUR,30
2020-04-29,INV00004926,C0049,P024,4,365.58,0.0887,1332.56,EUR,30
2020-04-29,INV00004927,C0070,P002,3,91.99,0.1388,237.65,EUR,45
2020-04-29,INV00004928,C0111,P001,5,508.53,0.0,2542.65,EUR,30
2020-04-29,INV00004929,C0051,P011,3,439.8,0.1442,1129.18,EUR,0
2020-04-29,INV00004930,C0103,P023,3,151.14,0.1525,384.29,EUR,15
2020-04-29,INV00004931,C0118,P004,1,265.7,0.1314,230.78,EUR,45
2020-04-29,INV00004932,C0115,P008,1,1134.56,0.1634,949.17,EUR,30
2020-04-30,INV00004933,C0096,P034,2,420.1,0.0578,791.64,EUR,45
2020-04-30,INV00004934,C0058,P021,1,746.09,0.0,746.09,EUR,45
2020-04-30,INV00004935,C0010,P015,3,268.29,0.0817,739.14,EUR,15
2020-04-30,INV00004936,C0015,P007,4,479.93,0.0539,1816.22,EUR,15
2020-04-30,INV00004937,C0085,P013,1,105.28,0.0589,99.08,EUR,30
2020-04-30,INV00004938,C0080,P026,2,1216.68,0.1475,2074.43,EUR,30
2020-04-30,INV00004939,C0031,P018,1,985.92,0.0,985.92,EUR,30
2020-04-30,INV00004940,C0016,P026,1,1216.68,0.0547,1150.1,EUR,15
2020-05-01,INV00004941,C0053,P012,3,476.78,0.1174,1262.4,EUR,30
2020-05-01,INV00004942,C0113,P014,2,389.57,0.0461,743.23,EUR,15
2020-05-01,INV00004943,C0084,P022,2,432.16,0.0,864.32,EUR,15
2020-05-01,INV00004944,C0024,P004,1,265.7,0.1133,235.61,EUR,30
2020-05-01,INV00004945,C0001,P011,3,439.8,0.1333,1143.48,EUR,0
2020-05-01,INV00004946,C0120,P005,1,609.82,0.1574,513.81,EUR,45
2020-05-01,INV00004947,C0016,P008,2,1134.56,0.0454,2166.15,EUR,15
2020-05-01,INV00004948,C0052,P033,1,1052.88,0.1334,912.46,EUR,15
2020-05-01,INV00004949,C0039,P032,1,149.04,0.0697,138.66,EUR,15
2020-05-01,INV00004950,C0035,P021,2,746.09,0.0846,1365.96,EUR,15
2020-05-01,INV00004951,C0009,P017,4,286.97,0.032,1111.18,EUR,45
2020-05-01,INV00004952,C0065,P022,3,432.16,0.066,1210.95,EUR,30
