expense_id,date,category,department,vendor,amount_mad,currency,type
EXP000001508,2021-03-16,Supplies,Operations,DHL,311.39,MAD,Variable
EXP000001509,2021-03-17,Marketing,Growth,KPMG,1345.64,MAD,Variable
EXP000001510,2021-03-17,ProfessionalServices,Admin,Orange,1575.16,MAD,Variable
EXP000001511,2021-03-17,Software,IT,Air Maroc,947.83,MAD,Variable
EXP000001512,2021-03-18,Software,IT,Air Maroc,50.0,MAD,Variable
EXP000001513,2021-03-19,Supplies,Operations,AWS,1082.85,MAD,Variable
EXP000001514,2021-03-19,Logistics,Operations,ONCF,557.25,MAD,Variable
EXP000001515,2021-03-19,Logistics,Operations,Air Maroc,379.01,MAD,Variable
EXP000001516,2021-03-20,Supplies,Operations,ONCF,1697.13,MAD,Variable
EXP000001517,2021-03-20,Taxes,Admin,Google,594.89,MAD,Variable
EXP000001518,2021-03-20,Logistics,Operations,Microsoft,817.78,MAD,Variable
EXP000001519,2021-03-21,Logistics,Operations,Office landlord,749.79,MAD,Variable
EXP000001520,2021-03-23,Supplies,Operations,AWS,538.2,MAD,Variable
EXP000001521,2021-03-23,Marketing,Growth,Local supplier,664.74,MAD,Variable
EXP000001522,2021-03-24,Travel,Operations,AWS,699.75,MAD,Variable
EXP000001523,2021-03-25,Marketing,Growth,KPMG,1197.21,MAD,Variable
EXP000001524,2021-03-25,Software,IT,KPMG,879.27,MAD,Variable
EXP000001525,2021-03-26,Travel,Operations,Microsoft,792.69,MAD,Variable
EXP000001526,2021-03-26,Logistics,Operations,Microsoft,1727.49,MAD,Variable
EXP000001527,2021-03-27,Marketing,Growth,Tax authority,960.54,MAD,Variable
EXP000001528,2021-03-27,Travel,Operations,Deloitte,2156.28,MAD,Variable
EXP000001529,2021-03-28,Salaries,RH,Payroll,44899.97,MAD,Fixed
EXP000001530,2021-03-28,Software,IT,Office landlord,1581.42,MAD,Variable
EXP000001531,2021-03-30,Salaries,RH,Payroll,40957.2,MAD,Fixed
EXP000001532,2021-03-30,Travel,Operations,Deloitte,846.05,MAD,Variable
EXP000001533,2021-03-31,Salaries,RH,Payroll,47208.12,MAD,Fixed
EXP000001534,2021-03-31,Logistics,Operations,Local supplier,50.0,MAD,Variable
EXP000001535,2021-03-31,Utilities,Facilities,ONCF,778.54,MAD,Variable
EXP000001536,2021-04-01,Rent,Facilities,Office landlord,15927.67,MAD,Fixed
EXP000001537,2021-04-01,Software,IT,Google,6032.46,MAD,Fixed
EXP000001538,2021-04-01,Supplies,Operations,Orange,691.92,MAD,Variable
EXP000001539,2021-04-01,ProfessionalServices,Admin,KPMG,1642.2,MAD,Variable
EXP000001540,2021-04-01,ProfessionalServices,Admin,Office landlord,685.54,MAD,Variable
EXP000001541,2021-04-01,Utilities,Facilities,Deloitte,762.0,MAD,Variable
EXP000001542,2021-04-02,Marketing,Growth,Microsoft,2020.81,MAD,Variable
EXP000001543,2021-04-03,Supplies,Operations,Deloitte,665.67,MAD,Variable
EXP000001544,2021-04-04,ProfessionalServices,Admin,Meta,354.01,MAD,Variable
EXP000001545,2021-04-04,Taxes,Admin,Office landlord,894.46,MAD,Variable
EXP000001546,2021-04-05,Supplies,Operations,Local supplier,348.6,MAD,Variable
EXP000001547,2021-04-05,Utilities,Facilities,ONCF,1666.91,MAD,Variable
EXP000001548,2021-04-06,Logistics,Operations,AWS,462.29,MAD,Variable
EXP000001549,2021-04-06,Software,IT,Deloitte,75.64,MAD,Variable
EXP000001550,2021-04-07,Marketing,Growth,Tax authority,124.1,MAD,Variable
EXP000001551,2021-04-07,Supplies,Operations,Orange,523.42,MAD,Variable
EXP000001552,2021-04-07,Taxes,Admin,Office landlord,1524.13,MAD,Variable
EXP000001553,2021-04-08,Travel,Operations,Orange,746.53,MAD,Variable
EXP000001554,2021-04-08,Taxes,Admin,Maroc Telecom,341.26,MAD,Variable
EXP000001555,2021-04-11,Travel,Operations,Deloitte,618.62,MAD,Variable
EXP000001556,2021-04-12,Marketing,Growth,Office landlord,1718.32,MAD,Variable
EXP000001557,2021-04-13,Travel,Operations,AWS,194.34,MAD,Variable
EXP000001558,2021-04-13,Supplies,Operations,Tax authority,840.84,MAD,Variable
EXP000001559,2021-04-14,Software,IT,Tax authority,842.19,MAD,Variable
EXP000001560,2021-04-15,ProfessionalServices,Admin,Meta,123.75,MAD,Variable
EXP000001561,2021-04-16,Marketing,Growth,Maroc Telecom,2610.72,MAD,Variable
EXP000001562,2021-04-16,Travel,Operations,DHL,1620.29,MAD,Variable
EXP000001563,2021-04-16,Logistics,Operations,DHL,1014.33,MAD,Variable
EXP000001564,2021-04-17,Supplies,Operations,Meta,581.48,MAD,Variable
EXP000001565,2021-04-17,Utilities,Facilities,Google,1564.33,MAD,Variable
EXP000001566,2021-04-19,Taxes,Admin,ONCF,901.99,MAD,Variable
EXP000001567,2021-04-20,Supplies,Operations,Local supplier,681.77,MAD,Variable
EXP000001568,2021-04-20,Utilities,Facilities,Microsoft,792.33,MAD,Variable
EXP000001569,2021-04-20,Software,IT,AWS,50.0,MAD,Variable
EXP000001570,2021-04-22,Utilities,Facilities,ONCF,1410.38,MAD,Variable
EXP000001571,2021-04-22,Taxes,Admin,Deloitte,1560.79,MAD,Variable
EXP000001572,2021-04-23,Marketing,Growth,Maroc Telecom,948.27,MAD,Variable
EXP000001573,2021-04-23,Software,IT,Office landlord,507.16,MAD,Variable
EXP000001574,2021-04-24,Taxes,Admin,Deloitte,1125.03,MAD,Variable
EXP000001575,2021-04-25,Logistics,Operations,Microsoft,1400.37,MAD,Variable
EXP000001576,2021-04-25,Software,IT,Tax authority,1612.19,MAD,Variable
EXP000001577,2021-04-25,Utilities,Facilities,Meta,607.42,MAD,Variable
EXP000001578,2021-04-27,ProfessionalServices,Admin,Microsoft,655.61,MAD,Variable
EXP000001579,2021-04-27,Software,IT,Deloitte,616.9,MAD,Variable
EXP000001580,2021-04-28,Salaries,RH,Payroll,48980.42,MAD,Fixed
EXP000001581,2021-04-28,Software,IT,AWS,899.5,MAD,Variable
EXP000001582,2021-04-28,Travel,Operations,Microsoft,482.04,MAD,Variable
EXP000001583,2021-04-29,Marketing,Growth,Google,1058.22,MAD,Variable
EXP000001584,2021-04-29,Logistics,Operations,AWS,60.06,MAD,Variable
EXP000001585,2021-04-29,Software,IT,Deloitte,691.43,MAD,Variable
EXP000001586,2021-04-30,Salaries,RH,Payroll,38651.64,MAD,Fixed
EXP000001587,2021-04-30,Software,IT,KPMG,742.4,MAD,Variable
EXP000001588,2021-05-01,Rent,Facilities,Office landlord,9364.02,MAD,Fixed
EXP000001589,2021-05-01,Software,IT,Google,2622.59,MAD,Fixed
EXP000001590,2021-05-02,Logistics,Operations,Maroc Telecom,2343.26,MAD,Variable
EXP000001591,2021-05-02,Software,IT,ONCF,1885.82,MAD,Variable
EXP000001592,2021-05-03,Marketing,Growth,Air Maroc,1363.59,MAD,Variable
EXP000001593,2021-05-03,Software,IT,Maroc Telecom,1205.5,MAD,Variable
EXP000001594,2021-05-04,Taxes,Admin,Air Maroc,353.59,MAD,Variable
EXP000001595,2021-05-04,Taxes,Admin,Maroc Telecom,2002.54,MAD,Variable
EXP000001596,2021-05-04,Supplies,Operations,Tax authority,1785.55,MAD,Variable
EXP000001597,2021-05-05,Utilities,Facilities,Orange,114.38,MAD,Variable
EXP000001598,2021-05-07,Logistics,Operations,Meta,2077.76,MAD,Variable
EXP000001599,2021-05-07,Supplies,Operations,Meta,1235.11,MAD,Variable
EXP000001600,2021-05-07,Taxes,Admin,Deloitte,948.31,MAD,Variable
EXP000001601,2021-05-08,Travel,Operations,Tax authority,570.84,MAD,Variable
EXP000001602,2021-05-08,Utilities,Facilities,ONCF,878.14,MAD,Variable
EXP000001603,2021-05-08,Logistics,Operations,Deloitte,860.94,MAD,Variable
EXP000001604,2021-05-08,Taxes,Admin,ONCF,680.79,MAD,Variable
EXP000001605,2021-05-09,Marketing,Growth,Meta,953.29,MAD,Variable
EXP000001606,2021-05-09,Taxes,Admin,Microsoft,499.64,MAD,Variable
EXP000001607,2021-05-11,Marketing,Growth,Deloitte,1611.16,MAD,Variable
EXP000001608,2021-05-11,Software,IT,KPMG,2421.93,MAD,Variable
EXP000001609,2021-05-11,Travel,Operations,DHL,1069.17,MAD,Variable
EXP000001610,2021-05-12,Travel,Operations,Maroc Telecom,737.51,MAD,Variable
EXP000001611,2021-05-12,Marketing,Growth,Tax authority,1408.78,MAD,Variable
EXP000001612,2021-05-12,Travel,Operations,Google,1870.03,MAD,Variable
EXP000001613,2021-05-13,Software,IT,Meta,802.59,MAD,Variable
EXP000001614,2021-05-14,Supplies,Operations,DHL,282.48,MAD,Variable
EXP000001615,2021-05-14,Supplies,Operations,Tax authority,50.0,MAD,Variable
EXP000001616,2021-05-15,Marketing,Growth,KPMG,792.48,MAD,Variable
EXP000001617,2021-05-17,Marketing,Growth,AWS,2189.37,MAD,Variable
EXP000001618,2021-05-17,Travel,Operations,Office landlord,1574.09,MAD,Variable
EXP000001619,2021-05-18,Marketing,Growth,KPMG,282.76,MAD,Variable
EXP000001620,2021-05-18,Utilities,Facilities,Google,683.64,MAD,Variable
EXP000001621,2021-05-18,Utilities,Facilities,Air Maroc,1900.76,MAD,Variable
EXP000001622,2021-05-19,ProfessionalServices,Admin,Meta,675.66,MAD,Variable
EXP000001623,2021-05-20,Taxes,Admin,AWS,1193.22,MAD,Variable
EXP000001624,2021-05-20,Travel,Operations,Air Maroc,302.61,MAD,Variable
EXP000001625,2021-05-20,Supplies,Operations,Google,125.71,MAD,Variable
EXP000001626,2021-05-21,Utilities,Facilities,ONCF,1375.93,MAD,Variable
EXP000001627,2021-05-22,Supplies,Operations,Orange,80.33,MAD,Variable
EXP000001628,2021-05-22,Utilities,Facilities,Office landlord,75.79,MAD,Variable
EXP000001629,2021-05-22,Travel,Operations,Maroc Telecom,1997.78,MAD,Variable
EXP000001630,2021-05-22,ProfessionalServices,Admin,AWS,497.07,MAD,Variable
EXP000001631,2021-05-23,Software,IT,Microsoft,464.82,MAD,Variable
EXP000001632,2021-05-23,ProfessionalServices,Admin,Air Maroc,2358.31,MAD,Variable
EXP000001633,2021-05-23,Utilities,Facilities,Office landlord,574.57,MAD,Variable
EXP000001634,2021-05-24,Software,IT,ONCF,325.65,MAD,Variable
EXP000001635,2021-05-24,Travel,Operations,Deloitte,1388.79,MAD,Variable
EXP000001636,2021-05-27,Marketing,Growth,DHL,697.69,MAD,Variable
EXP000001637,2021-05-27,ProfessionalServices,Admin,KPMG,1198.55,MAD,Variable
EXP000001638,2021-05-28,Salaries,RH,Payroll,40493.42,MAD,Fixed
EXP000001639,2021-05-28,Utilities,Facilities,Air Maroc,1129.81,MAD,Variable
EXP000001640,2021-05-28,Taxes,Admin,Microsoft,197.3,MAD,Variable
EXP000001641,2021-05-28,Taxes,Admin,Orange,453.89,MAD,Variable
EXP000001642,2021-05-28,Taxes,Admin,ONCF,966.88,MAD,Variable
EXP000001643,2021-05-29,Marketing,Growth,Meta,1224.08,MAD,Variable
EXP000001644,2021-05-30,Salaries,RH,Payroll,43384.18,MAD,Fixed
EXP000001645,2021-05-31,Salaries,RH,Payroll,35586.91,MAD,Fixed
EXP000001646,2021-05-31,Utilities,Facilities,Google,150.59,MAD,Variable
EXP000001647,2021-05-31,Software,IT,Microsoft,1032.07,MAD,Variable
EXP000001648,2021-06-01,Rent,Facilities,Office landlord,10759.78,MAD,Fixed
EXP000001649,2021-06-01,Software,IT,AWS,5011.13,MAD,Fixed
EXP000001650,2021-06-02,Travel,Operations,Deloitte,563.31,MAD,Variable
EXP000001651,2021-06-02,Logistics,Operations,Office landlord,2302.16,MAD,Variable
EXP000001652,2021-06-02,Marketing,Growth,Google,593.12,MAD,Variable
EXP000001653,2021-06-04,Logistics,Operations,Maroc Telecom,173.33,MAD,Variable
EXP000001654,2021-06-04,Software,IT,DHL,1414.71,MAD,Variable
EXP000001655,2021-06-05,Taxes,Admin,Tax authority,526.0,MAD,Variable
EXP000001656,2021-06-06,Software,IT,Tax authority,386.0,MAD,Variable
EXP000001657,2021-06-06,Logistics,Operations,Maroc Telecom,1379.44,MAD,Variable
EXP000001658,2021-06-09,Utilities,Facilities,KPMG,1883.51,MAD,Variable
EXP000001659,2021-06-09,Travel,Operations,Tax authority,606.95,MAD,Variable
EXP000001660,2021-06-10,Utilities,Facilities,DHL,1869.03,MAD,Variable
EXP000001661,2021-06-10,Marketing,Growth,Microsoft,1760.69,MAD,Variable
EXP000001662,2021-06-10,Software,IT,Deloitte,650.21,MAD,Variable
EXP000001663,2021-06-11,Software,IT,ONCF,50.0,MAD,Variable
EXP000001664,2021-06-11,Logistics,Operations,Maroc Telecom,879.98,MAD,Variable
EXP000001665,2021-06-12,ProfessionalServices,Admin,Google,760.56,MAD,Variable
EXP000001666,2021-06-13,Software,IT,KPMG,79.87,MAD,Variable
EXP000001667,2021-06-13,Utilities,Facilities,KPMG,2094.18,MAD,Variable
EXP000001668,2021-06-13,Logistics,Operations,Local supplier,1052.8,MAD,Variable
EXP000001669,2021-06-14,Taxes,Admin,KPMG,233.75,MAD,Variable
EXP000001670,2021-06-15,Taxes,Admin,Office landlord,532.67,MAD,Variable
EXP000001671,2021-06-15,Marketing,Growth,Orange,1275.81,MAD,Variable
EXP000001672,2021-06-15,Utilities,Facilities,Local supplier,1204.57,MAD,Variable
EXP000001673,2021-06-16,Supplies,Operations,Meta,492.79,MAD,Variable
EXP000001674,2021-06-16,Utilities,Facilities,DHL,2231.43,MAD,Variable
EXP000001675,2021-06-16,Travel,Operations,Local supplier,2149.5,MAD,Variable
EXP000001676,2021-06-16,ProfessionalServices,Admin,Tax authority,1191.49,MAD,Variable
EXP000001677,2021-06-17,ProfessionalServices,Admin,Maroc Telecom,1523.34,MAD,Variable
EXP000001678,2021-06-17,Travel,Operations,KPMG,689.36,MAD,Variable
EXP000001679,2021-06-18,Travel,Operations,Orange,1759.71,MAD,Variable
EXP000001680,2021-06-18,Logistics,Operations,Google,463.36,MAD,Variable
EXP000001681,2021-06-18,Software,IT,Orange,1387.02,MAD,Variable
EXP000001682,2021-06-18,Utilities,Facilities,AWS,286.48,MAD,Variable
EXP000001683,2021-06-20,Logistics,Operations,Google,68.62,MAD,Variable
EXP000001684,2021-06-21,Software,IT,KPMG,1347.94,MAD,Variable
EXP000001685,2021-06-21,Travel,Operations,Meta,1078.3,MAD,Variable
EXP000001686,2021-06-21,Supplies,Operations,Microsoft,643.77,MAD,Variable
EXP000001687,2021-06-22,Travel,Operations,Local supplier,2067.9,MAD,Variable
EXP000001688,2021-06-22,Taxes,Admin,Deloitte,920.74,MAD,Variable
EXP000001689,2021-06-22,Supplies,Operations,Air Maroc,1300.89,MAD,Variable
EXP000001690,2021-06-23,Supplies,Operations,Office landlord,388.94,MAD,Variable
EXP000001691,2021-06-23,Logistics,Operations,Tax authority,366.02,MAD,Variable
EXP000001692,2021-06-24,Travel,Operations,Air Maroc,1311.37,MAD,Variable
EXP000001693,2021-06-25,Supplies,Operations,Orange,60.91,MAD,Variable
EXP000001694,2021-06-25,ProfessionalServices,Admin,ONCF,212.67,MAD,Variable
EXP000001695,2021-06-25,Logistics,Operations,Orange,702.23,MAD,Variable
EXP000001696,2021-06-26,Software,IT,Maroc Telecom,1272.16,MAD,Variable
EXP000001697,2021-06-26,Travel,Operations,Deloitte,1405.02,MAD,Variable
EXP000001698,2021-06-28,Salaries,RH,Payroll,36724.37,MAD,Fixed
EXP000001699,2021-06-28,Taxes,Admin,Office landlord,50.0,MAD,Variable
EXP000001700,2021-06-28,Software,IT,AWS,932.63,MAD,Variable
EXP000001701,2021-06-29,Travel,Operations,Deloitte,519.57,MAD,Variable
EXP000001702,2021-06-29,Travel,Operations,Tax authority,1003.62,MAD,Variable
EXP000001703,2021-06-29,Supplies,Operations,Deloitte,134.43,MAD,Variable
EXP000001704,2021-06-30,Salaries,RH,Payroll,49080.31,MAD,Fixed
EXP000001705,2021-06-30,Software,IT,Tax authority,536.49,MAD,Variable
EXP000001706,2021-06-30,Travel,Operations,Tax authority,762.83,MAD,Variable
EXP000001707,2021-06-30,Supplies,Operations,Local supplier,367.0,MAD,Variable
EXP000001708,2021-07-01,Rent,Facilities,Office landlord,11416.42,MAD,Fixed
EXP000001709,2021-07-01,Software,IT,Microsoft,7557.26,MAD,Fixed
EXP000001710,2021-07-01,Software,IT,AWS,512.92,MAD,Variable
EXP000001711,2021-07-01,Supplies,Operations,Maroc Telecom,1403.8,MAD,Variable
EXP000001712,2021-07-01,Taxes,Admin,Orange,1049.4,MAD,Variable
EXP000001713,2021-07-02,Supplies,Operations,Google,483.8,MAD,Variable
EXP000001714,2021-07-02,ProfessionalServices,Admin,Air Maroc,389.04,MAD,Variable
EXP000001715,2021-07-04,Logistics,Operations,AWS,1364.38,MAD,Variable
EXP000001716,2021-07-04,Travel,Operations,Air Maroc,637.08,MAD,Variable
EXP000001717,2021-07-05,Utilities,Facilities,AWS,1336.08,MAD,Variable
EXP000001718,2021-07-05,Utilities,Facilities,Maroc Telecom,572.24,MAD,Variable
EXP000001719,2021-07-06,Supplies,Operations,Tax authority,1411.14,MAD,Variable
EXP000001720,2021-07-07,Travel,Operations,Microsoft,1431.34,MAD,Variable
EXP000001721,2021-07-07,Supplies,Operations,Meta,131.07,MAD,Variable
EXP000001722,2021-07-07,Logistics,Operations,Microsoft,1746.7,MAD,Variable
EXP000001723,2021-07-07,Utilities,Facilities,Maroc Telecom,726.67,MAD,Variable
EXP000001724,2021-07-08,Logistics,Operations,Local supplier,60.85,MAD,Variable
EXP000001725,2021-07-09,Travel,Operations,AWS,50.0,MAD,Variable
EXP000001726,2021-07-09,Supplies,Operations,DHL,605.79,MAD,Variable
EXP000001727,2021-07-09,Logistics,Operations,Air Maroc,603.29,MAD,Variable
EXP000001728,2021-07-09,Travel,Operations,Orange,728.81,MAD,Variable
EXP000001729,2021-07-10,Supplies,Operations,Maroc Telecom,652.43,MAD,Variable
EXP000001730,2021-07-10,Supplies,Operations,KPMG,1676.11,MAD,Variable
EXP000001731,2021-07-10,Logistics,Operations,Air Maroc,1043.32,MAD,Variable
EXP000001732,2021-07-11,Taxes,Admin,KPMG,1466.3,MAD,Variable
EXP000001733,2021-07-11,Logistics,Operations,Tax authority,931.27,MAD,Variable
EXP000001734,2021-07-12,Utilities,Facilities,AWS,1733.44,MAD,Variable
EXP000001735,2021-07-12,Marketing,Growth,ONCF,95.38,MAD,Variable
EXP000001736,2021-07-13,Supplies,Operations,ONCF,2542.54,MAD,Variable
EXP000001737,2021-07-13,Logistics,Operations,Maroc Telecom,565.62,MAD,Variable
EXP000001738,2021-07-14,Marketing,Growth,ONCF,334.85,MAD,Variable
EXP000001739,2021-07-14,Supplies,Operations,Local supplier,995.32,MAD,Variable
EXP000001740,2021-07-14,Taxes,Admin,DHL,330.28,MAD,Variable
EXP000001741,2021-07-15,Marketing,Growth,Office landlord,1256.67,MAD,Variable
EXP000001742,2021-07-15,Supplies,Operations,Office landlord,554.39,MAD,Variable
EXP000001743,2021-07-15,ProfessionalServices,Admin,Meta,1056.93,MAD,Variable
EXP000001744,2021-07-16,Travel,Operations,Tax authority,1184.22,MAD,Variable
EXP000001745,2021-07-16,Supplies,Operations,Local supplier,2155.54,MAD,Variable
EXP000001746,2021-07-17,Logistics,Operations,Google,1172.97,MAD,Variable
EXP000001747,2021-07-19,Utilities,Facilities,Local supplier,212.51,MAD,Variable
EXP000001748,2021-07-19,Software,IT,ONCF,293.31,MAD,Variable
EXP000001749,2021-07-19,Marketing,Growth,Microsoft,897.01,MAD,Variable
EXP000001750,2021-07-20,ProfessionalServices,Admin,Air Maroc,205.84,MAD,Variable
EXP000001751,2021-07-20,Taxes,Admin,Google,2072.58,MAD,Variable
EXP000001752,2021-07-21,Software,IT,Tax authority,1735.55,MAD,Variable
EXP000001753,2021-07-22,Marketing,Growth,ONCF,3074.52,MAD,Variable
EXP000001754,2021-07-23,Taxes,Admin,Orange,865.59,MAD,Variable
EXP000001755,2021-07-23,Supplies,Operations,Google,1176.16,MAD,Variable
EXP000001756,2021-07-24,Marketing,Growth,Orange,1534.18,MAD,Variable
EXP000001757,2021-07-25,Supplies,Operations,Local supplier,616.44,MAD,Variable
EXP000001758,2021-07-25,Logistics,Operations,Office landlord,822.67,MAD,Variable
EXP000001759,2021-07-26,Travel,Operations,ONCF,704.3,MAD,Variable
EXP000001760,2021-07-28,Salaries,RH,Payroll,36290.96,MAD,Fixed
EXP000001761,2021-07-28,Supplies,Operations,AWS,849.5,MAD,Variable
EXP000001762,2021-07-28,Logistics,Operations,Deloitte,1859.92,MAD,Variable
EXP000001763,2021-07-29,Logistics,Operations,Air Maroc,1162.8,MAD,Variable
EXP000001764,2021-07-29,Taxes,Admin,Orange,394.08,MAD,Variable
EXP000001765,2021-07-29,Utilities,Facilities,AWS,1317.31,MAD,Variable
EXP000001766,2021-07-30,Salaries,RH,Payroll,41961.59,MAD,Fixed
EXP000001767,2021-07-30,Software,IT,ONCF,573.64,MAD,Variable
EXP000001768,2021-07-30,Travel,Operations,Meta,976.09,MAD,Variable
EXP000001769,2021-07-31,Salaries,RH,Payroll,44225.64,MAD,Fixed
EXP000001770,2021-07-31,Taxes,Admin,Air Maroc,839.59,MAD,Variable
EXP000001771,2021-07-31,ProfessionalServices,Admin,KPMG,342.01,MAD,Variable
EXP000001772,2021-08-01,Rent,Facilities,Office landlord,13222.69,MAD,Fixed
EXP000001773,2021-08-01,Software,IT,Microsoft,6126.94,MAD,Fixed
EXP000001774,2021-08-01,Logistics,Operations,Google,659.2,MAD,Variable
EXP000001775,2021-08-01,Travel,Operations,Microsoft,722.2,MAD,Variable
EXP000001776,2021-08-01,Marketing,Growth,Local supplier,1748.28,MAD,Variable
EXP000001777,2021-08-03,Utilities,Facilities,Deloitte,1801.78,MAD,Variable
EXP000001778,2021-08-03,Travel,Operations,Local supplier,1261.71,MAD,Variable
EXP000001779,2021-08-03,Marketing,Growth,Office landlord,318.97,MAD,Variable
EXP000001780,2021-08-04,Logistics,Operations,Meta,986.99,MAD,Variable
EXP000001781,2021-08-05,Travel,Operations,ONCF,2325.02,MAD,Variable
EXP000001782,2021-08-05,Software,IT,Deloitte,1309.68,MAD,Variable
EXP000001783,2021-08-05,Taxes,Admin,Deloitte,328.73,MAD,Variable
EXP000001784,2021-08-06,Logistics,Operations,KPMG,2164.19,MAD,Variable
EXP000001785,2021-08-06,Utilities,Facilities,Maroc Telecom,1205.36,MAD,Variable
EXP000001786,2021-08-06,Travel,Operations,Office landlord,1353.8,MAD,Variable
EXP000001787,2021-08-07,Utilities,Facilities,Air Maroc,1107.06,MAD,Variable
EXP000001788,2021-08-07,Logistics,Operations,Orange,1045.08,MAD,Variable
EXP000001789,2021-08-07,Supplies,Operations,Google,746.42,MAD,Variable
EXP000001790,2021-08-09,Taxes,Admin,Microsoft,1172.69,MAD,Variable
EXP000001791,2021-08-09,Supplies,Operations,Orange,1212.29,MAD,Variable
EXP000001792,2021-08-10,Utilities,Facilities,Deloitte,1307.13,MAD,Variable
EXP000001793,2021-08-10,Logistics,Operations,AWS,1183.24,MAD,Variable
EXP000001794,2021-08-11,Software,IT,ONCF,157.19,MAD,Variable
EXP000001795,2021-08-11,Travel,Operations,DHL,2742.92,MAD,Variable
EXP000001796,2021-08-12,Travel,Operations,Microsoft,1571.34,MAD,Variable
EXP000001797,2021-08-12,Software,IT,Google,1257.51,MAD,Variable
EXP000001798,2021-08-12,Software,IT,Google,1599.76,MAD,Variable
EXP000001799,2021-08-13,Travel,Operations,Deloitte,1427.55,MAD,Variable
EXP000001800,2021-08-13,Utilities,Facilities,Local supplier,544.32,MAD,Variable
EXP000001801,2021-08-14,Utilities,Facilities,DHL,957.84,MAD,Variable
